product,img_url,price,url_of_item,description
Lan Switch TP-Link TL-SF1005D 10/100 Mbps 5 portn...,http://static.emmi.rs/images/products/200/m1112744.jpg,949,http://emmi.rs/lan-switch-lan-switch-tp-link-tl-sf1005d-10-100-mbps-5-portn.11.html?productId=5570,Pouzdan Hub/Switch za malu kućnu ili poslovnu mrežu. Do 5 računara ili 4 + router.
Lan Switch Tenda S108 10/100 Mbps 8 portni,http://static.emmi.rs/images/products/200/m4746073.jpg,1.189,http://emmi.rs/lan-switch-lan-switch-tenda-s108-10-100-mbps-8-portni.11.html?productId=45310,
Lan Switch Tenda S105 10/100 Mbps 5 portni,http://static.emmi.rs/images/products/200/m4746072.jpg,899,http://emmi.rs/lan-switch-lan-switch-tenda-s105-10-100-mbps-5-portni.11.html?productId=45309,
LAN Switch Tenda G1008D Gigabit,http://static.emmi.rs/images/products/200/m4746075.jpg,2.889,http://emmi.rs/lan-switch-lan-switch-tenda-g1008d-gigabit.11.html?productId=45299,
LAN Switch Tenda G1005D Gigabit,http://static.emmi.rs/images/products/200/m4746074.jpg,1.989,http://emmi.rs/lan-switch-lan-switch-tenda-g1005d-gigabit.11.html?productId=45298,
Lan Switch D-Link SOHO GO-SW-5E/E,http://static.emmi.rs/images/products/200/m1179126.jpg,799,http://emmi.rs/lan-switch-lan-switch-d-link-soho-go-sw-5e-e-.11.html?productId=36953,"GO-SW-5E/E je SOHO neupravljivi 5x 10/100 Mbps switch iz GO serije, namenjen manjim mrežama i radnim grupama. Automatskim gašenjem portova koji nisu u upotrebi štedi energiju (D-Link Green Technology). Malih je dimenzija, nečujan i jednostavan,"
Lažna kamera HSK200,http://static.emmi.rs/images/products/200/m1180564.jpg,729,http://emmi.rs/kamere-za-video-nadzor-la%C5%BEna-kamera-hsk200.11.html?productId=37488,"Povećajte sigurnost uz lažnu kameru HSK200 koja zahvaljujući profesionalnom dizajnu izgleda identično pravim. Ima ugrađen senzor pokreta, višestruku mogućnost montaže i uz pomoć postolja je oboriva. U slučaju pokreta, LED dioda trepti. Nije potrebno nikakvo povezivanje."
Kuciste Thermaltake Commander MS-III Window,http://static.emmi.rs/images/products/200/m1188583.jpg,5.499,http://emmi.rs/ku%C4%87i%C5%A1ta-kuciste-thermaltake-commander-ms-iii-window.11.html?productId=40516,
Kuciste Thermaltake Commander MS-II Window,http://static.emmi.rs/images/products/200/m1179876.jpg,5.499,http://emmi.rs/ku%C4%87i%C5%A1ta-kuciste-thermaltake-commander-ms-ii-window.11.html?productId=40510,
Kuciste Thermaltake Commander MS-I Window,http://static.emmi.rs/images/products/200/m1139263.jpg,4.899,http://emmi.rs/ku%C4%87i%C5%A1ta-kuciste-thermaltake-commander-ms-i-window.11.html?productId=17398,Najnoviji model Thermaltake Midtower-a sa providnom stranicom i potpuno crno.
Kuciste Thermaltake Commander G41,http://static.emmi.rs/images/products/200/m4748824.jpg,6.599,http://emmi.rs/ku%C4%87i%C5%A1ta-kuciste-thermaltake-commander-g41.11.html?productId=46354,
Kućište Thermaltake Versa II,http://static.emmi.rs/images/products/200/m1162723.jpg,3.799,http://emmi.rs/ku%C4%87i%C5%A1ta-ku%C4%87i%C5%A1te-thermaltake-versa-ii.11.html?productId=29832,"Cvrsto i prostrano crno kuciste, sa mrezastom maskom koja sprecava prodiranje prasine u racunar. Zamena za stari V3"
Kućište Thermaltake Urban T21 Window,http://static.emmi.rs/images/products/200/m1188590.jpg,7.899,http://emmi.rs/ku%C4%87i%C5%A1ta-ku%C4%87i%C5%A1te-thermaltake-urban-t21-window.11.html?productId=40525,
Kućište Thermaltake Urban S41 Window,http://static.emmi.rs/images/products/200/m1169003.jpg,10.999,http://emmi.rs/ku%C4%87i%C5%A1ta-ku%C4%87i%C5%A1te-thermaltake-urban-s41-window.11.html?productId=33471,
Kućište Thermaltake Chaser A31 Window,http://static.emmi.rs/images/products/200/m1164802.jpg,9.180,http://emmi.rs/ku%C4%87i%C5%A1ta-ku%C4%87i%C5%A1te-thermaltake-chaser-a31-window.11.html?productId=32342,
Kućište Fractal Design Core 1000 USB 3.0,http://static.emmi.rs/images/products/200/m1177136.jpg,3.799,http://emmi.rs/ku%C4%87i%C5%A1ta-ku%C4%87i%C5%A1te-fractal-design-core-1000-usb-30.11.html?productId=36237,"Fractal Desing-ova Core serija, nudi unikatnu kombinaciju dizajna, performansi hlađenja i pristupačnosti. Core 1000 USB 3.0, predstavlja brojne mogućnosti koje se obično nalaze samo kod većih i skupljih kućišta. Podržava grafičke karte dužine do 350mm, zahvaljujući inovativnom, vertikalnom, načinu instalacije hard diska. Prednji panel se lako skida, i tu se nalaze filteri koji će sačuvati unutrašnjost kućišta od prašine."
Kontroler PCI-E na USB 3.0 Transcend TS-PDU3,http://static.emmi.rs/images/products/200/m1132175.jpg,1.299,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kontroler-pci-e-na-usb-30-transcend-ts-pdu3.11.html?productId=13075,Jednostavno resenje da omogucite USB 3.0 podrsku na vasem racunaru
Kolor kupolna kamera LIRDBHM Longse,http://static.emmi.rs/images/products/200/m1175630.jpg,3.499,http://emmi.rs/kamere-za-video-nadzor-kolor-kupolna-kamera-lirdbhm-longse.11.html?productId=35637,
Kartica PCI-E Kontroler Winstars PCIE2S1P,http://static.emmi.rs/images/products/200/m1174138.jpg,1.666,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-e-kontroler-winstars-pcie2s1p.11.html?productId=34856,
Kartica PCI-E Kontroler MANHATTAN,/images/basic/no-image-medium_.png,2.790,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-e-kontroler-manhattan.11.html?productId=43436,
Kartica PCI-E Kontroler JAVTEC 4xUSB 3.0,http://static.emmi.rs/images/products/200/m4713480.jpg,2.290,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-e-kontroler-javtec-4xusb-30.11.html?productId=43433,
Kartica PCI-E Kontroler JAVTEC 4xSerial,http://static.emmi.rs/images/products/200/m4713479.jpg,3.090,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-e-kontroler-javtec-4xserial.11.html?productId=43432,
Kartica PCI-E Kontroler JAVTEC 2xSerial + Paralle...,http://static.emmi.rs/images/products/200/m1192598.jpg,2.199,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-e-kontroler-javtec-2xserial-+-paralle.11.html?productId=41996,
Kartica PCI-E Kontroler Javtec  PCIE1P,http://static.emmi.rs/images/products/200/m1192916.jpg,2.099,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-e-kontroler-javtec--pcie1p.11.html?productId=42190,Na najjednostavniji nacin mozete da dodate paralelni port vasem sistemu
Kartica PCI-e Kontroler GC,/images/basic/no-image-medium_.png,1.799,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-e-kontroler-gc.11.html?productId=43532,
Kartica PCI-e Kontroler GC,/images/basic/no-image-medium_.png,1.499,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-e-kontroler-gc.11.html?productId=45012,
Kartica PCI Kontroler JAVTEC 4xSerial,http://static.emmi.rs/images/products/200/m4713486.jpg,2.199,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-kontroler-javtec-4xserial.11.html?productId=43439,
Kartica PCI Kontroler JAVTEC 2xSATA,/images/basic/no-image-medium_.png,2.790,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-kontroler-javtec-2xsata.11.html?productId=46567,
Kartica PCI Kontroler GC,http://static.emmi.rs/images/products/200/m1188520.jpg,1.099,http://emmi.rs/kontroleri-(fire-wire-bluetooth-usb)-kartica-pci-kontroler-gc.11.html?productId=40511,
IP Kamera Foscam FI8910W MJPEG,http://static.emmi.rs/images/products/200/m1173210.jpg,10.599,http://emmi.rs/ip-kamere-ip-kamera-foscam-fi8910w-mjpeg.11.html?productId=35586,
IP Kamera Foscam FI8910W MJPEG,http://static.emmi.rs/images/products/200/m1173209.jpg,10.599,http://emmi.rs/ip-kamere-ip-kamera-foscam-fi8910w-mjpeg.11.html?productId=36877,
IP kamera D-Link DCS-932L,http://static.emmi.rs/images/products/200/m1157289.jpg,8.880,http://emmi.rs/ip-kamere-ip-kamera-d-link-dcs-932l.11.html?productId=27121,
IP kamera D-Link DCS-930L,http://static.emmi.rs/images/products/200/m1157284.jpg,5.790,http://emmi.rs/ip-kamere-ip-kamera-d-link-dcs-930l.11.html?productId=27124,
Hibridni Digitalni video rekorder  HikVision DS-7...,http://static.emmi.rs/images/products/200/m1186089.jpg,27.299,http://emmi.rs/oprema-za-video-nadzor-hibridni-digitalni-video-rekorder--hikvision-ds-7.11.html?productId=39528,"HikVision DS-7604HI-ST je novi hibridni snimač sa 4 analogna WD1/4CIF/2CIF/CIF i 4 IP video ulaza, kao i podrškom za IP kamere drugih proizvođača - ACTI, Arecont, AXIS, Brickcom, Bosch, Canon, PANASONIC, Pelco, SAMSUNG, SANYO, SONY, Vivotek i ZAVIO."
"HDD SATA3 7200 WD Black 2.5"" 320GB WD3200BEKX",http://static.emmi.rs/images/products/200/m1179741.jpg,6.299,http://emmi.rs/hdd-hdd-sata3-7200-wd-black-25-320gb-wd3200bekx.11.html?productId=37064,
HDD SATA3 7200 500GB WD Black WD5003AZEX,http://static.emmi.rs/images/products/200/m1155619.jpg,7.089,http://emmi.rs/hard-diskovi-(hdd)-i-fioke-hdd-sata3-7200-500gb-wd-black-wd5003azex.11.html?productId=27610,
HDD SATA3 7200 3TB WD Black WD3003FZEX,http://static.emmi.rs/images/products/200/m1185572.jpg,20.499,http://emmi.rs/hard-diskovi-(hdd)-i-fioke-hdd-sata3-7200-3tb-wd-black-wd3003fzex.11.html?productId=39397,
"HDD SATA3 5400 2.5"" 320GB WD Blue WD3200LPVX",http://static.emmi.rs/images/products/200/m1176395.jpg,5.280,http://emmi.rs/hdd-hdd-sata3-5400-25-320gb-wd-blue-wd3200lpvx.11.html?productId=35733,
"HDD SATA3 500GB WD Blue 2.5"" WD5000LPVX",http://static.emmi.rs/images/products/200/m1173973.jpg,5.465,http://emmi.rs/hdd-hdd-sata3-500gb-wd-blue-25-wd5000lpvx.11.html?productId=34792,
"HDD SATA3 3.5"" 5700 2TB Toshiba PA4292E-1HL0",http://static.emmi.rs/images/products/200/m1191568.jpg,10.389,http://emmi.rs/hdd-hdd-sata3-35-5700-2tb-toshiba-pa4292e-1hl0.11.html?productId=41676,
HDD SATA3 1TB WD Green WD10EZRX,http://static.emmi.rs/images/products/200/m1145098.jpg,6.399,http://emmi.rs/hard-diskovi-(hdd)-i-fioke-hdd-sata3-1tb-wd-green-wd10ezrx.11.html?productId=21290,
"HDD SATA2 5400 Hitachi Travelstar 2.5"" 320GB HTS5...",http://static.emmi.rs/images/products/200/m1167865.jpg,4.469,http://emmi.rs/hdd-hdd-sata2-5400-hitachi-travelstar-25-320gb-hts5.11.html?productId=32457,
"HDD SATA2 5400 320GB Seagate  2.5"" ST320LM001",http://static.emmi.rs/images/products/200/m1149257.jpg,4.399,http://emmi.rs/hdd-hdd-sata2-5400-320gb-seagate--25-st320lm001.11.html?productId=24127,
"HDD External 3.5"" 2TB WD WDBCTL0020HWT-EESN",http://static.emmi.rs/images/products/200/m1181735.jpg,16.990,http://emmi.rs/hdd-eksterni-hdd-external-35-2tb-wd-wdbctl0020hwt-eesn.11.html?productId=37804,
"HDD External 2.5"" 500GB Transcend TS500GSJ25H3P",http://static.emmi.rs/images/products/200/m1140693.jpg,6.549,http://emmi.rs/hdd-eksterni-hdd-external-25-500gb-transcend-ts500gsj25h3p.11.html?productId=17961,"Kombinacija vrhunskih performansi koje donosi USB 3.0 interfejs, kapaciteti do 500GB, trostruka zaštita od udaraca i padova u skladu sa US vojnim standardima – šta još možete poželeti ?"
"HDD External 2.5"" 500GB Silicon Power SP500GBPHDD...",http://static.emmi.rs/images/products/200/m1144488.jpg,5.599,http://emmi.rs/hdd-eksterni-hdd-external-25-500gb-silicon-power-sp500gbphdd.11.html?productId=21674,Diamond D05 seriju odlikuje elegantan dizajn i otpornost na ogrebotine. Model pravljen tako da štedi energiju u režimu mirovanja.
"HDD External 2.5"" 2TB Silicon Power Armor A60 SP0...",http://static.emmi.rs/images/products/200/m4745577.jpg,12.499,http://emmi.rs/hdd-eksterni-hdd-external-25-2tb-silicon-power-armor-a60-sp0.11.html?productId=45213,
"HDD External 2.5"" 1TB WD WDBUZG0010BBK-EESN",http://static.emmi.rs/images/products/200/m1175266.jpg,7.899,http://emmi.rs/hdd-eksterni-hdd-external-25-1tb-wd-wdbuzg0010bbk-eesn-.11.html?productId=35366,"Novi, moderan i elegantan dizajn i provereni kvalitet.Više se ne morate odricati kvaliteta i sigurnosti ukoliko se odlučite da kupite jeftinije rešenje za čuvanje vaših vrednih podataka."
GeForce GT610 MSI 1GB DDR3,http://static.emmi.rs/images/products/200/m1192034.jpg,4.399,http://emmi.rs/grafi%C4%8Dke-kartice-(vga)-geforce-gt610-msi-1gb-ddr3.11.html?productId=41777,
DVD+/-RW USB Transcend TS8XDVDS-K,http://static.emmi.rs/images/products/200/m1184591.jpg,2.899,http://emmi.rs/dvd-rom-rw-dvd+--rw-usb-transcend-ts8xdvds-k.11.html?productId=38953,
DVD+/-RW Samsung SH-224DB/BEBE/SATA/ black,http://static.emmi.rs/images/products/200/m1172848.jpg,1.899,http://emmi.rs/dvd-rom-rw-dvd+--rw-samsung-sh-224db-bebe-sata--black.11.html?productId=34423,Brz i pouzdan opticki uredjaj Samsung SH-224DB garantuje da ce Vasi podaci biti bezbedno i efikasno sačuvani. Ovaj model se pokazao kao jedan od najboljih na tržištu kada su u pitanju interni optički uređaji.
Digitalni video rekorder DVR uređaj sa 8 ulaza Pr...,http://static.emmi.rs/images/products/200/m1180589.jpg,10.999,http://emmi.rs/oprema-za-video-nadzor-digitalni-video-rekorder-dvr-ure%C4%91aj-sa-8-ulaza-pr.11.html?productId=37397,
Digitalni video rekorder DVR 4-kanalni HikVision ...,http://static.emmi.rs/images/products/200/m1183476.jpg,10.199,http://emmi.rs/oprema-za-video-nadzor-digitalni-video-rekorder-dvr-4-kanalni-hikvision-.11.html?productId=38253,
DC kabl adapter 1 na 4,http://static.emmi.rs/images/products/200/m1186416.jpg,279,http://emmi.rs/oprema-za-video-nadzor-dc-kabl-adapter-1-na-4.11.html?productId=39662,
Daljinski upravljač HS61,http://static.emmi.rs/images/products/200/m1180551.jpg,849,http://emmi.rs/alarmni-sistemi-daljinski-upravlja%C4%8D-hs61.11.html?productId=39722,"Daljinski upravljač za alarmne sisteme HS30, HS50 i HS60."
CPU LGA1155 Intel® Pentium® Dual-Core G2030,http://static.emmi.rs/images/products/200/m1175227.jpg,5.980,http://emmi.rs/procesori-(cpu)-cpu-lga1155-intel%C2%AE-pentium%C2%AE-dual-core-g2030.11.html?productId=35343,"Pouzdane performanse računara koji vam omogućava da komunicirate sa prijateljima i porodicom , uživate u zabavi na internetu , i iskoristite najviše od muzike i fotografija ."
CPU LGA1155 Intel® Core™ i5-3350P,http://static.emmi.rs/images/products/200/m1156788.jpg,18.499,http://emmi.rs/procesori-(cpu)-cpu-lga1155-intel%C2%AE-core%E2%84%A2-i5-3350p.11.html?productId=26642,2. generacija Intel Core i5 Quad Core procesora Vam daje moć i sposobnosti da pokrene više aplikacija bez pada u performansama . Promena aplikacija lako bez oklevanja .
CPU LGA1155 Intel® Core™ i3-3210,http://static.emmi.rs/images/products/200/m1166147.jpg,11.759,http://emmi.rs/procesori-(cpu)-cpu-lga1155-intel%C2%AE-core%E2%84%A2-i3-3210.11.html?productId=31768,
CPU LGA1150 Intel® Core™ i5-4690,http://static.emmi.rs/images/products/200/m1191914.jpg,24.149,http://emmi.rs/procesori-(cpu)-cpu-lga1150-intel%C2%AE-core%E2%84%A2-i5-4690.11.html?productId=41760,
CPU LGA1150 Intel® Core™ i5-4590,http://static.emmi.rs/images/products/200/m1192540.jpg,21.649,http://emmi.rs/procesori-(cpu)-cpu-lga1150-intel%C2%AE-core%E2%84%A2-i5-4590.11.html?productId=41973,
CPU LGA1150 Intel® Core™  i7-4790K,http://static.emmi.rs/images/products/200/m4713417.jpg,38.299,http://emmi.rs/procesori-(cpu)-cpu-lga1150-intel%C2%AE-core%E2%84%A2--i7-4790k.11.html?productId=43401,
CPU Hladnjak LGA1155/1150/775/FM2+/AM3+ Thermalta...,http://static.emmi.rs/images/products/200/m1142149.jpg,1.699,http://emmi.rs/hladnjaci-cpu-hladnjak-lga1155-1150-775-fm2+-am3+-thermalta.11.html?productId=18813,
CPU Hladnjak LGA1150/1155/AM3+/FM2+ RAIJINTEK Zel...,http://static.emmi.rs/images/products/200/m1188849.jpg,2.199,http://emmi.rs/hladnjaci-cpu-hladnjak-lga1150-1155-am3+-fm2+-raijintek-zel.11.html?productId=40739,
CPU Hladnjak LGA1150/1155/1156 RAIJINTEK Rhea,http://static.emmi.rs/images/products/200/m1188851.jpg,1.899,http://emmi.rs/hladnjaci-cpu-hladnjak-lga1150-1155-1156-raijintek-rhea.11.html?productId=40741,
CPU Hladnjak 939/AM3+/FM2+ Spire CoolReef Pro,http://static.emmi.rs/images/products/200/m1128222.jpg,599,http://emmi.rs/hladnjaci-cpu-hladnjak-939-am3+-fm2+-spire-coolreef-pro.11.html?productId=11414,
CPU AM3+ AMD FX-8370E,http://static.emmi.rs/images/products/200/m4746207.jpg,22.999,http://emmi.rs/procesori-(cpu)-cpu-am3+-amd-fx-8370e.11.html?productId=45451,
CPU AM3+ AMD FX-8350,http://static.emmi.rs/images/products/200/m1161441.jpg,19.531,http://emmi.rs/procesori-(cpu)-cpu-am3+-amd-fx-8350.11.html?productId=28552,
BNC-DC RG59 Kabl 50m,http://static.emmi.rs/images/products/200/m1189357.jpg,2.499,http://emmi.rs/oprema-za-video-nadzor-bnc-dc-rg59-kabl-50m.11.html?productId=40812,
BNC-DC Kabl 30m,http://static.emmi.rs/images/products/200/m1186400.jpg,1.499,http://emmi.rs/oprema-za-video-nadzor-bnc-dc-kabl-30m.11.html?productId=39638,Kabl za najjednostavnije povezivanje analognih kamera sa snimačem i naponskim adapterom (12V).
BNC-DC Kabl 20m,http://static.emmi.rs/images/products/200/m1186398.jpg,1.149,http://emmi.rs/oprema-za-video-nadzor-bnc-dc-kabl-20m.11.html?productId=39637,Kabl za najjednostavnije povezivanje analognih kamera sa snimačem i naponskim adapterom (12V).
BNC-DC Kabl 10m,http://static.emmi.rs/images/products/200/m1186397.jpg,699,http://emmi.rs/oprema-za-video-nadzor-bnc-dc-kabl-10m.11.html?productId=39636,Kabl za najjednostavnije povezivanje analognih kamera sa snimačem i naponskim adapterom (12V).
Bežični Ruter TP-Link TL-WR941ND,http://static.emmi.rs/images/products/200/m1120071.jpg,4.999,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tp-link-tl-wr941nd.11.html?productId=2215,Poseduje tri antene koje omogućavaju odličnu pokrivenost i odličan kvalitet signala. Ovaj TL-WR941ND ostvaruje brzinu konekcije od 300 Mbps. Ruter je namenjen upotrebi unutar objekta i postoji mogućnost povezivanja na eksternu antenu.
Bežični Ruter TP-Link TL-WR841ND,http://static.emmi.rs/images/products/200/m1120083.jpg,3.389,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tp-link-tl-wr841nd.11.html?productId=11742,"Bežični Ruter TP-Link TL-WR841ND ostvaruje brzinu 300 Mbps i ima dve antene od 5 dBi. Na ovom modelu postoji mogućnost postavljanja jačih antena, što doprinosi boljem signalu. Bežični Ruter TP-Link TL-WR841ND namenjen je korišćenju unutar objekta."
Bežični Ruter TP-Link TL-WR841N,http://static.emmi.rs/images/products/200/m1134011.jpg,2.720,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tp-link-tl-wr841n.11.html?productId=15664,TP-Link TL-WR841N pruža stabilan i dosta jak signal. Ovaj uređaj ostvaruje brzinu od 300 Mbps i ima dve antene od 5 dBi za bolju pokrivenost.
Bežični Ruter TP-Link TL-WR741ND,http://static.emmi.rs/images/products/200/m1126145.jpg,2.549,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tp-link-tl-wr741nd.11.html?productId=5961,"Ovaj TP-Link TL-WR741ND namenjen je kućnim korisnicima, kojima je potrebna bežična internet veza veza. TP-Link TL-WR741ND omogućava povezivanje više računara ili laptopova bezičnim ili žičnim putem (do 4 računara) kao i njihov izlazak na internet. Dodavanjem jače antene možete znatno povećati domet i kvalitet signala Vaše bežične mreže."
Bežični Ruter TP-Link TL-WR740N Lite N,http://static.emmi.rs/images/products/200/m1126767.jpg,1.789,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tp-link-tl-wr740n-lite-n.11.html?productId=11783,"Bežični Ruter TP-Link TL-WR740N Lite N omogućuje povezivanje više računara ili laptopova bežičnim ili žičanim putem (do 4 računara), kao i konekciju sa Internetom. Ovaj uređaj ima WDS funkciju kojom je omogućeno proširenje dometa bežične mreže. TL-WR740N je jedan od najpopularnijih TP-Link rutera."
Bežični Ruter Tenda W316R/ N150,http://static.emmi.rs/images/products/200/m1135640.jpg,1.499,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tenda-w316r--n150.11.html?productId=16154,"Proizvodi kompanije Tenda su se pokazali da nude dobar odnos cene i kvaliteta. Tako je i sa ruterom Tenda W316R. Poseduje jednostavan dizajn, fiksnu antenu od 5db doboljno dobru za kućnu upotrebu."
Bežični Ruter Tenda W311R+/ N150,http://static.emmi.rs/images/products/200/m1145149.jpg,1.689,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tenda-w311r+--n150.11.html?productId=21348,"Tenda W311R+ 150Mbps bežični ruter nudi jednostavna rešenja za postavljanje bežične mreže u vašem domu. Sa W311R+ lagano možete povezati vaš računar, telefon, tablet, konzolu, ili bilo koji drugi uređaj koji podržava WiFi, i razmenjivati,"
Bežični Ruter Tenda N30,http://static.emmi.rs/images/products/200/m1181115.jpg,1.789,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tenda-n30.11.html?productId=37685,
Bežični Ruter Tenda N3,http://static.emmi.rs/images/products/200/m1152422.jpg,1.399,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tenda-n3.11.html?productId=25167,"Tenda N3 odlikuje je namenjen isključivo bežičnom povezivanju kućnih uređaja sa Internetom. Uređaj ima male dimenzije i vrlo je funkcionalan. Od konektora dostupni su WAN i LAN portovi, a za povezivanje sa kompatibilnim uređajima koristi wireless konekciju i podržava N standard sa maksimalnom propusnošću od 150Mbps. Tenda N3 ima primenu u surfovanju Internetom i za stream-ovanje 720p video sadržaja."
Bežični Ruter Tenda 3G622R+,http://static.emmi.rs/images/products/200/m1181106.jpg,3.299,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-tenda-3g622r+.11.html?productId=37678,
Bežični Ruter D-link GO-RT-N150,http://static.emmi.rs/images/products/200/m1160278.jpg,1.699,http://emmi.rs/wireless-ap-be%C5%BEi%C4%8Dni-ruter-d-link-go-rt-n150.11.html?productId=27935,"D-link GO-RT-N150 je atraktivni ruter visokih performansi pri deljenju Internet konekcije sa Vašim uređajima. Bilo da ste surfujete Internetom i pregledate omiljene multimedijalne sadržaje ili izvršavate poslovne obaveze, ovaj ruter će Vaš svakodnevni dan učiniti maksimalno pouzdanim i efikasnim."
